problem_id,link,problem,solution,letter,answer
70ce94c224f747079df94c4463cd8be1,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_8,"In an increasing sequence of four positive integers, the first three terms form an arithmetic progression , the last three terms form a geometric progression , and the first and fourth terms differ by $30$ . Find the sum of the four terms.","Denote the first term as $a$ , and the common difference between the first three terms as $d$ . The four numbers thus are in the form $a,\ a+d,\ a+2d,\ \frac{(a + 2d)^2}{a + d}$
Since the first and fourth terms differ by $30$ , we have that $\frac{(a + 2d)^2}{a + d} - a = 30$ . Multiplying out by the denominator, \[(a^2 + 4ad + 4d^2) - a(a + d) = 30(a + d).\] This simplifies to $3ad + 4d^2 = 30a + 30d$ , which upon rearranging yields $2d(2d - 15) = 3a(10 - d)$
Both $a$ and $d$ are positive integers, so $2d - 15$ and $10 - d$ must have the same sign. Try if they are both positive (notice if they are both negative , then $d > 10$ and $d < \frac{15}{2}$ , which is a contradiction). Then, $d = 8, 9$ . Directly substituting and testing shows that $d \neq 8$ , but that if $d = 9$ then $a = 18$ . Alternatively, note that $3|2d$ or $3|2d-15$ implies that $3|d$ , so only $9$ may work. Hence, the four terms are $18,\ 27,\ 36,\ 48$ , which indeed fits the given conditions. Their sum is $\boxed{129}$",,129
70ce94c224f747079df94c4463cd8be1,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_8,"In an increasing sequence of four positive integers, the first three terms form an arithmetic progression , the last three terms form a geometric progression , and the first and fourth terms differ by $30$ . Find the sum of the four terms.","The sequence is of the form $a-d,$ $a,$ $a+d,$ $\frac{(a+d)^2}{a}$ . Since the first and last terms differ by 30, we have \[\frac{(a+d)^2}{a}-a+d=30\] \[d^2+3ad=30a\] \[d^2+3ad-30a=0\] \[d=\frac{-3a + \sqrt{9a^2+120a}}{2}.\] Let $9a^2+120a=x^2$ , where $x$ is an integer. This yields the following: \[9a^2+120a-x^2=0\] \[a=\frac{-120 + \sqrt{14400+36x^2}}{18}\] \[a=\frac{-20 + \sqrt{400+x^2}}{3}.\] We then set $400+x^2=y^2$ , where $y$ is an integer. Factoring using difference of squares, we have \[400=2^4 \cdot 5^2=(y+x)(y-x).\] Then, noticing that $y+x > y-x$ , we set up several systems of equations involving the factors of $400$ . The second system we set up in this manner, \[y+x=2^3 \cdot 5^2\] \[y-x=2,\] yields the solution $y=101, x=99$ . Plugging back in, we get that $a=27 \implies d=9$ , so the sequence is $18,$ $27,$ $36,$ $48,$ and the answer is $\boxed{129}.$",,129
70ce94c224f747079df94c4463cd8be1,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_8,"In an increasing sequence of four positive integers, the first three terms form an arithmetic progression , the last three terms form a geometric progression , and the first and fourth terms differ by $30$ . Find the sum of the four terms.","We represent the values as $a-d$ $a$ $a+d$ , and $\frac{(a+d)^2}{a}$ Take the difference between the first and last values \[\frac{(a+d)^2}{a}-a+d=30\] Manipulating the values by expanding and then long division we see \[\frac{a^2+2ad+d^2}{a}-a+d=30\] \[\frac{(a+2d)a+d^2}{a}-a+d=30\] \[a+2d+\frac{d^2}{a}-a+d=30\] Combining like terms we get \[3d+\frac{d^2}{a}=30\] And looking at the values we know that since the second term must be positive (since both a and d are positive), $d$ must be a maximum of 9, which offers 9 possible values (since $d$ must be a positive integer.) We can resort to guesswork by this time, and thus receive the result of of $d=9$ at which $a=27$ . The solution is thus $\boxed{129}.$",,129
8861cd29bf35b9c0f0d4d8aa33e1512f,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_9,"An integer between $1000$ and $9999$ , inclusive, is called balanced if the sum of its two leftmost digits equals the sum of its two rightmost digits. How many balanced integers are there?","If the common sum of the first two and last two digits is $n$ , such that $1 \leq n \leq 9$ , there are $n$ choices for the first two digits and $n + 1$ choices for the second two digits (since zero may not be the first digit).  This gives $\sum_{n = 1}^9 n(n + 1) = 330$ balanced numbers.  If the common sum of the first two and last two digits is $n$ , such that $10 \leq n \leq 18$ , there are $19 - n$ choices for both pairs.  This gives $\sum_{n = 10}^{18} (19 - n)^2 = \sum_{n = 1}^9 n^2 = 285$ balanced numbers.  Thus, there are in total $330 + 285 = \boxed{615}$ balanced numbers.",,615
8861cd29bf35b9c0f0d4d8aa33e1512f,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_9,"An integer between $1000$ and $9999$ , inclusive, is called balanced if the sum of its two leftmost digits equals the sum of its two rightmost digits. How many balanced integers are there?","Call the number $\overline{abcd}$ . Then $a+b=c+d$ . Set $a+b=x$
Clearly, $0\le x \le18$
If $x=0$ $0000$ is not acceptable.
If $x=1$ : The only case is $1001$ or $1010$ . 2 choices.
If $x=2$ : then since $a\neq0$ $a=1=b$ or $a=2, b=0$ . There are 3 choices for $(c,d)$ $(2,0), (0, 2), (1, 1)$ $2*3=6$ here.
If $x=3$ : Clearly, $a\neq b$ because if so, the sum will be even, not odd. Counting $(a,b)=(3,0)$ , we have $4$ choices. Subtracting that, we have $3$ choices. Since it doesn't matter whether $c=0$ or $d=0$ , we have 4 choices for $(c,d)$ . So $3*4=12$ here.
If $x=4$ : Continue as above. $4$ choices for $(a,b)$ $5$ choices for $(c,d)$ $4*5=20$ here.
If $x=5$ : You get the point. $5*6=30$
If $x=6$ $6*7=42$
If $x=7$ $7*8=56$
If $x=8$ $8*9=72$
If $x=9$ $9*10=90$
Now we need to be careful because if $x=10$ $(c,d)=(0,10)$ is not valid. However, we don't have to worry about $a\neq0$
If $x=10$ $(a,b)=(1,9), (2, 8), ..., (9, 1)$ . Same thing for $(c,d)$ $9*9=81$
If $x=11$ : We start at $(a,b)= (2,9)$ . So $8*8$
Continue this pattern until $x=18: 1*1=1$ . Add everything up: we have $\boxed{615}$",,615
8861cd29bf35b9c0f0d4d8aa33e1512f,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_9,"An integer between $1000$ and $9999$ , inclusive, is called balanced if the sum of its two leftmost digits equals the sum of its two rightmost digits. How many balanced integers are there?","We ignore the requirement that the first digit is non-zero, and do casework on the sum of the sum of the pairs of digits.
If two digits $a$ and $b$ sum to $0$ , we have $1$ possibility: $(a,b) = (0,0)$
If $a+b = 1$ , we have $2$ possibilities: $(a,b) = (0,1)$ and $(a,b) = (1,0)$
$a+b = 2$ $(0,2)$ $(2,0)$ , and $(1,1)$ are the only $3$ possibilities.
We notice a pattern: for all $k \leq 9$ , there are $k+1$ ordered pairs of digits $(a,b)$ such that $a+b = k$ . Then, testing for $10 \leq k \leq 18$ , we notice that there are $(18 - k) + 1$ ordered pairs with a sum of $k$
So the number of ways to pick $4$ digits satisfying the constraint is \[(1)(1) + (2)(2) \dots (10)(10) + (9)(9) + \dots + (1)(1) = \frac{(10)(11)(21)}{6} + \frac{(9)(10)(19)}{6} = 670\]
We have to subtract out the cases where the first digit is $0$ , which is $1+2+\dots+10  = 55$
So our answer is $670-55 = \boxed{615}$",,615
b6ddeea87ec1473c051d5cf3af18deb2,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_10,Triangle $ABC$ is isosceles with $AC = BC$ and $\angle ACB = 106^\circ.$ Point $M$ is in the interior of the triangle so that $\angle MAC = 7^\circ$ and $\angle MCA = 23^\circ.$ Find the number of degrees in $\angle CMB.$,"Take point $N$ inside $\triangle ABC$ such that $\angle CBN = 7^\circ$ and $\angle BCN = 23^\circ$
$\angle MCN = 106^\circ - 2\cdot 23^\circ = 60^\circ$ . Also, since $\triangle AMC$ and $\triangle BNC$ are congruent (by ASA), $CM = CN$ . Hence $\triangle CMN$ is an equilateral triangle , so $\angle CNM = 60^\circ$
Then $\angle MNB = 360^\circ - \angle CNM - \angle CNB = 360^\circ - 60^\circ - 150^\circ = 150^\circ$ . We now see that $\triangle MNB$ and $\triangle CNB$ are congruent. Therefore, $CB = MB$ , so $\angle CMB = \angle MCB = \boxed{83}$",,83
b6ddeea87ec1473c051d5cf3af18deb2,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_10,Triangle $ABC$ is isosceles with $AC = BC$ and $\angle ACB = 106^\circ.$ Point $M$ is in the interior of the triangle so that $\angle MAC = 7^\circ$ and $\angle MCA = 23^\circ.$ Find the number of degrees in $\angle CMB.$,"From the givens, we have the following angle measures $m\angle AMC = 150^\circ$ $m\angle MCB = 83^\circ$ .  If we define $m\angle CMB = \theta$ then we also have $m\angle CBM = 97^\circ - \theta$ .  Then apply the Law of Sines to triangles $\triangle AMC$ and $\triangle BMC$ to get
\[\frac{\sin 150^\circ}{\sin 7^\circ} = \frac{AC}{CM} = \frac{BC}{CM} = \frac{\sin \theta}{\sin (97^\circ - \theta)}\]
Clearing denominators , evaluating $\sin 150^\circ = \frac 12$ and applying one of our trigonometric identities to the result gives
\[\frac{1}{2} \cos (7^\circ - \theta )= \sin 7^\circ \sin \theta\]
and multiplying through by 2 and applying the double angle formulas gives
\[\cos 7^\circ\cos\theta + \sin7^\circ\sin\theta = 2 \sin7^\circ \sin\theta\]
and so $\cos 7^\circ \cos \theta = \sin 7^\circ \sin\theta \Longleftrightarrow \tan 7^{\circ} = \cot \theta$ ; since $0^\circ < \theta < 180^\circ$ , we must have $\theta = 83^\circ$ , so the answer is $\boxed{83}$",,83
b6ddeea87ec1473c051d5cf3af18deb2,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_10,Triangle $ABC$ is isosceles with $AC = BC$ and $\angle ACB = 106^\circ.$ Point $M$ is in the interior of the triangle so that $\angle MAC = 7^\circ$ and $\angle MCA = 23^\circ.$ Find the number of degrees in $\angle CMB.$,"Without loss of generality , let $AC = BC = 1$ .  Then, using the Law of Sines in triangle $AMC$ , we get $\frac {1}{\sin 150} = \frac {MC}{\sin 7}$ , and using the sine addition formula to evaluate $\sin 150 = \sin (90 + 60)$ , we get $MC = 2 \sin 7$
Then, using the Law of Cosines in triangle $MCB$ , we get $MB^2 = 4\sin^2 7 + 1 - 4\sin 7(\cos 83) = 1$ , since $\cos 83 = \sin 7$ . So triangle $MCB$ is isosceles, and $\angle CMB = \boxed{83}$",,83
b6ddeea87ec1473c051d5cf3af18deb2,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_10,Triangle $ABC$ is isosceles with $AC = BC$ and $\angle ACB = 106^\circ.$ Point $M$ is in the interior of the triangle so that $\angle MAC = 7^\circ$ and $\angle MCA = 23^\circ.$ Find the number of degrees in $\angle CMB.$,"Note: A diagram would be much appreciated; I cannot make one since I'm bad at asymptote. Also, please make this less cluttered :) ~tauros
First, take point $E$ outside of $\triangle{ABC}$ so that $\triangle{CEB}$ is equilateral. Then, connect $A$ $C$ , and $M$ to $E$ . Also, let $ME$ intersect $AB$ at $F$ $\angle{MCE} = 83^\circ - 60^\circ = 23^\circ$ $CE = AB$ , and (trivially) $CM = CM$ , so $\triangle{MCE} \cong  \triangle{MCA}$ by SAS congruence. Also, $\angle{CMA} = \angle{CME} = 150^\circ$ , so $\angle{AME} = 60^\circ$ , and $AM = ME$ ,
making $\triangle{AME}$ also equilateral. (it is isosceles with a $60^\circ$ angle) $\triangle{MAF} \cong \triangle{EAF}$ by SAS ( $MA = AE$ $AF = AF$ , and $m\angle{MAF} = m\angle{EAF} = 30^\circ$ ), and $\triangle{MAB} \cong \triangle{EAB}$ by SAS ( $MA = AE$ $AB = AB$ , and $m\angle{MAB} = m\angle{EAB} = 30^\circ$ ). Thus, $\triangle{BME}$ is isosceles, with $m\angle{BME} = m\angle{BEM} = 60^\circ + 7^\circ = 67^\circ$ . Also, $\angle{EMB} + \angle {CMB} = \angle{CME} = 150^\circ$ , so $\angle{CME} = 150^\circ - 67^\circ  = \boxed{83}$",,83
b6ddeea87ec1473c051d5cf3af18deb2,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_10,Triangle $ABC$ is isosceles with $AC = BC$ and $\angle ACB = 106^\circ.$ Point $M$ is in the interior of the triangle so that $\angle MAC = 7^\circ$ and $\angle MCA = 23^\circ.$ Find the number of degrees in $\angle CMB.$,"Noticing that we have three concurrent cevians, we apply Ceva's theorem:
\[(\sin \angle ACM)(\sin \angle BAM)(\sin \angle CBM) = (\sin \angle CAM)(\sin \angle ABM)(\sin \angle BCM)\] \[(\sin 23)(\sin 30)(\sin x) = (\sin 7)(\sin 37-x)(\sin 83)\]
using the fact that $\sin 83 = \cos 7$ and $(\sin 7)(\cos 7) = 1/2 (\sin 14)$ we have:
\[(\sin 23)(\sin x) = (\sin 14)(\sin 37-x)\]
By inspection, $x=14^\circ$ works, so the answer is $180-83-14= \boxed{083}$",,083
e518eecac0eb640a13aba1f5a1ecb1f3,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_11,"An angle $x$ is chosen at random from the interval $0^\circ < x < 90^\circ.$ Let $p$ be the probability that the numbers $\sin^2 x, \cos^2 x,$ and $\sin x \cos x$ are not the lengths of the sides of a triangle. Given that $p = d/n,$ where $d$ is the number of degrees in $\text{arctan}$ $m$ and $m$ and $n$ are positive integers with $m + n < 1000,$ find $m + n.$","Note that the three expressions are symmetric with respect to interchanging $\sin$ and $\cos$ , and so the probability is symmetric around $45^\circ$ .  Thus, take $0 < x < 45$ so that $\sin x < \cos x$ .  Then $\cos^2 x$ is the largest of the three given expressions and those three lengths not forming a triangle is equivalent to a violation of the triangle inequality
\[\cos^2 x > \sin^2 x + \sin x \cos x\]
This is equivalent to
\[\cos^2 x - \sin^2 x > \sin x \cos x\]
and, using some of our trigonometric identities , we can re-write this as $\cos 2x > \frac 12 \sin 2x$ . Since we've chosen $x \in (0, 45)$ $\cos 2x > 0$ so
\[2 > \tan 2x \Longrightarrow  x < \frac 12 \arctan 2.\]
The probability that $x$ lies in this range is $\frac 1{45} \cdot \left(\frac 12 \arctan 2\right) = \frac{\arctan 2}{90}$ so that $m = 2$ $n = 90$ and our answer is $\boxed{092}$",,092
f03be01341526eff52a8e3c38a56bec8,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_12,"In convex quadrilateral $ABCD, \angle A \cong \angle C, AB = CD = 180,$ and $AD \neq BC.$ The perimeter of $ABCD$ is $640$ . Find $\lfloor 1000 \cos A \rfloor.$ (The notation $\lfloor x \rfloor$ means the greatest integer that is less than or equal to $x.$","By the Law of Cosines on $\triangle ABD$ at angle $A$ and on $\triangle BCD$ at angle $C$ (note $\angle C = \angle A$ ),
\[180^2 + AD^2 - 360 \cdot AD \cos A = 180^2 + BC^2 - 360 \cdot BC \cos A\] \[(AD^2 - BC^2) = 360(AD - BC) \cos A\] \[(AD - BC)(AD + BC) = 360(AD - BC) \cos A\] \[(AD + BC) = 360 \cos A\] We know that $AD + BC = 640 - 360 = 280$ $\cos A = \dfrac{280}{360} =  \dfrac{7}{9} = 0.777 \ldots$
$\lfloor 1000 \cos  A \rfloor = \boxed{777}$",,777
f03be01341526eff52a8e3c38a56bec8,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_12,"In convex quadrilateral $ABCD, \angle A \cong \angle C, AB = CD = 180,$ and $AD \neq BC.$ The perimeter of $ABCD$ is $640$ . Find $\lfloor 1000 \cos A \rfloor.$ (The notation $\lfloor x \rfloor$ means the greatest integer that is less than or equal to $x.$","Notice that $AB = CD$ , and $BD = DB$ , and $\angle{DAB} \cong \angle{BCD}$ , so we have side-side-angle matching on triangles $ABD$ and $CDB$ .  Since the problem does not allow $\triangle{ABD} \cong \triangle{CDB}$ , we know that $\angle{ADB}$ is not a right angle, and there is a unique other triangle with the matching side-side-angle.
Extend $AD$ to $C'$ so that $\triangle{ABC'}$ is isosceles with $AB = C'B$ .  Then notice that $\triangle{DC'B}$ has matching side-side-angle, and yet $\triangle{ADB} \not\cong \triangle{C'DB}$ because $\angle{ADB}$ is not right.  Therefore $\triangle{C'DB}$ is the unique triangle mentioned above, so $\triangle{CDB}$ is congruent, in some order of vertices, to $\triangle{C'DB}$ .  Since $\triangle{CDB} \cong \triangle{C'DB}$ would imply $\triangle{CDB} = \triangle{C'DB}$ , making quadrilateral $ABCD$ degenerate, we must have $\triangle{CDB} \cong \triangle{C'BD}$
Since the perimeter of $ABCD$ is $640$ $AD + BC = 640 - 180 - 180 = 280$ .  Hence $280 = AD + BC = AD + DC'$ .  Drop the altitude of $\triangle{ABC'}$ from $B$ and call the foot $P$ .  Then right triangle trigonometry on $\triangle{APB}$ shows that $\cos{A} = AP/AB = 140/180 = 7/9$ , so $\lfloor 1000 \cos A \rfloor = \boxed{777}$",,777
96bad880a06f65ab126f572b3cdccfed,https://artofproblemsolving.com/wiki/index.php/2003_AIME_I_Problems/Problem_13,Let $N$ be the number of positive integers that are less than or equal to $2003$ and whose base- $2$ representation has more $1$ 's than $0$ 's. Find the remainder when $N$ is divided by $1000$,"In base- $2$ representation, all positive numbers have a leftmost digit of $1$ . Thus there are ${n \choose k}$ numbers that have $n+1$ digits in base $2$ notation, with $k+1$ of the digits being $1$ 's.
In order for there to be more $1$ 's than $0$ 's, we must have $k+1 > \frac{n+1}{2} \implies k > \frac{n-1}{2} \implies k \ge \frac{n}{2}$ . Therefore, the number of such numbers corresponds to the sum of all numbers on or to the right of the vertical line of symmetry in Pascal's Triangle , from rows $0$ to $10$ (as $2003 < 2^{11}-1$ ). Since the sum of the elements of the $r$ th row is $2^r$ , it follows that the sum of all elements in rows $0$ through $10$ is $2^0 + 2^1 + \cdots + 2^{10} = 2^{11}-1 = 2047$ . The center elements are in the form ${2i \choose i}$ , so the sum of these elements is $\sum_{i=0}^{5} {2i \choose i} = 1 + 2 +6 + 20 + 70 + 252 = 351$
The sum of the elements on or to the right of the line of symmetry is thus $\frac{2047 + 351}{2} = 1199$ . However, we also counted the $44$ numbers from $2004$ to $2^{11}-1 = 2047$ . Indeed, all of these numbers have at least $6$ $1$ 's in their base- $2$ representation, as all of them are greater than $1984 = 11111000000_2$ , which has $5$ $1$ 's. Therefore, our answer is $1199 - 44 = 1155$ , and the remainder is $\boxed{155}$",,155
